county_fips,county_name,total_population,median_household_income,poverty_rate,unemployment_rate,bachelors_or_higher_pct,homeownership_rate,renter_rate
12073,"Leon County, Florida",297542,66287.0,0.18668280611532304,0.056884599700965065,0.4890519117885701,0.5256735482923726,0.47432645170762744
12075,"Levy County, Florida",45391,56750.0,0.1739275246469491,0.040784855897054134,0.1653475618793538,0.8144596487447473,0.18554035125525267
12077,"Liberty County, Florida",7687,58671.0,0.1754982984929509,0.06575637800934243,0.16502981410031567,0.8006242684354272,0.19937573156457278
12079,"Madison County, Florida",18089,48485.0,0.20995855680156023,0.05808673868795992,0.13909386068476978,0.7340883027522935,0.2659116972477064
12081,"Manatee County, Florida",429792,78457.0,0.09771978539156627,0.045663521381248746,0.3543041192178166,0.743282771419034,0.256717228580966
12083,"Marion County, Florida",400078,61010.0,0.1441490069274612,0.04844349784268374,0.2337394025300206,0.7747223755314439,0.22527762446855612
12085,"Martin County, Florida",162176,82943.0,0.11305843873480423,0.04886511293577728,0.3713531217040309,0.7964189318741611,0.20358106812583884
12086,"Miami-Dade County, Florida",2738356,71753.0,0.14724289505285162,0.04602747711161575,0.34388487377850163,0.5222824019823439,0.4777175980176561
12087,"Monroe County, Florida",81860,87738.0,0.10649922128006724,0.029347749771817734,0.3862700795443994,0.6579276267984304,0.3420723732015695
12089,"Nassau County, Florida",97859,89804.0,0.09682274592276448,0.04476295005057353,0.3555994567230522,0.8272317907751799,0.17276820922482
12091,"Okaloosa County, Florida",216599,81998.0,0.0931765106318606,0.03809648293752137,0.3481852600034783,0.6839517158211471,0.31604828417885283
12093,"Okeechobee County, Florida",40816,57984.0,0.17990126568982723,0.0442567972212241,0.15823417830660458,0.7385032753258783,0.2614967246741216
12095,"Orange County, Florida",1471937,79719.0,0.12995191566296166,0.05506049202251734,0.3931703965118161,0.5680174922694476,0.43198250773055236
12097,"Osceola County, Florida",427415,72637.0,0.12805670546886977,0.05360403190886243,0.29756722240201555,0.6532977576088631,0.3467022423911369
12099,"Palm Beach County, Florida",1533806,83581.0,0.11330657487538617,0.054579341120882,0.4052770747119984,0.7007647457179195,0.29923525428208053
12101,"Pasco County, Florida",611444,70492.0,0.11097267393793192,0.04899037763127858,0.2920299524835676,0.7571931250873337,0.24280687491266625
12103,"Pinellas County, Florida",963481,72646.0,0.11539719970055029,0.04430009291435916,0.36759308995656353,0.6952876844048517,0.30471231559514833
12105,"Polk County, Florida",790694,65978.0,0.1446754310383804,0.04828042866485931,0.234551376270593,0.704655783018053,0.29534421698194696
12107,"Putnam County, Florida",75164,47934.0,0.23420647149460708,0.07380787836903939,0.1448697007944168,0.7535076530612245,0.2464923469387755
12109,"St. Johns County, Florida",306934,109839.0,0.06544456923041454,0.033102602061910666,0.5091050315008199,0.8223396721764513,0.1776603278235487
12111,"St. Lucie County, Florida",360500,71457.0,0.12277698899507837,0.060586280204808815,0.2666081933249656,0.7856067164776324,0.21439328352236764
12113,"Santa Rosa County, Florida",198472,91922.0,0.08757790338944448,0.044762125373661164,0.31970344861934274,0.8061566007850699,0.1938433992149301
12115,"Sarasota County, Florida",459547,83416.0,0.0858598070511299,0.03738208684091682,0.4081339246551976,0.7670731937192513,0.23292680628074872
12117,"Seminole County, Florida",481470,85761.0,0.09029302722016719,0.041502641420959684,0.4273643442408453,0.6619883790481074,0.3380116209518927
12119,"Sumter County, Florida",143408,76508.0,0.09711940838272087,0.054488842760768035,0.35328432094079004,0.8760772490685174,0.1239227509314827
12121,"Suwannee County, Florida",45342,56658.0,0.14974914057418937,0.06284138516200881,0.16647968087758663,0.7492552135054618,0.25074478649453824
12123,"Taylor County, Florida",21503,49073.0,0.17344345616264295,0.053890641430073605,0.16536491677336748,0.7600300902708125,0.23996990972918755
12125,"Union County, Florida",15701,64146.0,0.1954406199315192,0.047568932856240795,0.111031582714503,0.747451343836886,0.252548656163114
12127,"Volusia County, Florida",579622,70044.0,0.11758349373585925,0.04131154640175908,0.283648567750167,0.7370525175602879,0.2629474824397121
12129,"Wakulla County, Florida",35387,81895.0,0.06686704056022062,0.0327435188995356,0.2326454033771107,0.8188309140839545,0.1811690859160455
12131,"Walton County, Florida",82948,81986.0,0.124702134752386,0.048538085079683775,0.35032058185191933,0.785868110121646,0.214131889878354
12133,"Washington County, Florida",25529,58210.0,0.17288209606986898,0.03573988735279058,0.11481640081361738,0.7995046839668354,0.20049531603316464
13001,"Appling County, Georgia",18493,46651.0,0.22475372846843872,0.031424227065382664,0.11194029850746269,0.725132348843689,0.27486765115631095
13003,"Atkinson County, Georgia",8337,42347.0,0.24972933958859617,0.04783180026281209,0.08948306595365418,0.6188702669149596,0.38112973308504033
13005,"Bacon County, Georgia",11109,44694.0,0.24465801996827471,0.026387625113739762,0.10397052803929595,0.686489058039962,0.31351094196003804
13007,"Baker County, Georgia",2790,46012.0,0.26272401433691756,0.06723484848484848,0.16682242990654206,0.7671480144404332,0.2328519855595668
13009,"Baldwin County, Georgia",43642,54403.0,0.21709254324084234,0.06157873769278926,0.24361974011014723,0.6106018574357738,0.3893981425642263
13011,"Banks County, Georgia",19264,77063.0,0.11269294952023362,0.02906180899231336,0.185649369686309,0.7871936989498249,0.21280630105017503
13013,"Barrow County, Georgia",89886,80653.0,0.09554418302556579,0.03748198999915247,0.2122179508607722,0.78502062424892,0.21497937575107992
13015,"Bartow County, Georgia",113113,82243.0,0.10324183286868253,0.04725536992840095,0.24262865987359733,0.7284597858840246,0.2715402141159754
13017,"Ben Hill County, Georgia",17089,41758.0,0.25153961136023917,0.03108948364422817,0.1295612604104061,0.6327308669867269,0.3672691330132731
13019,"Berrien County, Georgia",18352,52876.0,0.20584512081017117,0.036744759556103575,0.1574574809938083,0.7095812633073102,0.29041873669268986
13021,"Bibb County, Georgia",156578,51234.0,0.24733021498007227,0.08128880976160494,0.26292399694712537,0.5140434905959513,0.48595650940404866
13023,"Bleckley County, Georgia",12430,62008.0,0.19320214669051877,0.05889657619301047,0.1975806451612903,0.729451287793953,0.27054871220604704
13025,"Brantley County, Georgia",18315,58239.0,0.1708214364155502,0.02801807617817947,0.1453116572925495,0.7989089255947871,0.2010910744052129
13027,"Brooks County, Georgia",16293,46807.0,0.254278728606357,0.050138463780789976,0.1580135440180587,0.7171183079973562,0.28288169200264374
13029,"Bryan County, Georgia",48263,103408.0,0.06696791120921225,0.05342336951876229,0.3613323678493845,0.777208938143709,0.22279106185629102
13031,"Bulloch County, Georgia",82683,58810.0,0.2301227585660108,0.082365988909427,0.3247499152255002,0.5311446720248898,0.4688553279751102
13033,"Burke County, Georgia",24470,53014.0,0.18340193754937426,0.04970214279363386,0.1546158202756277,0.7000217770034843,0.29997822299651566
13035,"Butts County, Georgia",26496,69241.0,0.10411884989358594,0.03236521591005877,0.14400909189306202,0.7428699250643105,0.2571300749356895
13037,"Calhoun County, Georgia",5498,46940.0,0.22832980972515857,0.05988771054273238,0.1299664911440881,0.5944758317639673,0.40552416823603266
13039,"Camden County, Georgia",56970,74378.0,0.12873311427528294,0.053792384839143836,0.24551898870650388,0.6779145346425114,0.3220854653574886
13043,"Candler County, Georgia",11043,49581.0,0.16252905625290562,0.024637994380808298,0.16016483516483518,0.6204238921001927,0.37957610789980734
13045,"Carroll County, Georgia",124569,73714.0,0.15367748661641445,0.05897695986088972,0.23812747605436035,0.7127828413367796,0.28721715866322045
13047,"Catoosa County, Georgia",68634,74639.0,0.09854782467962393,0.04263520955306939,0.2422699615050292,0.7424680148576145,0.25753198514238546
13049,"Charlton County, Georgia",12818,61276.0,0.1807881773399015,0.13955464898861125,0.12297264584846285,0.801423487544484,0.19857651245551602
13051,"Chatham County, Georgia",300879,71097.0,0.1432516923247737,0.05943103628023353,0.37693593422412874,0.5675136854871535,0.4324863145128465
13053,"Chattahoochee County, Georgia",8887,61042.0,0.13947610294117646,0.09051412020275162,0.29617383089277277,0.3928188638799571,0.6071811361200429
13055,"Chattooga County, Georgia",25036,50285.0,0.21197252208047104,0.05393483709273183,0.11972989842819043,0.6679047410967883,0.33209525890321173
13057,"Cherokee County, Georgia",281032,108115.0,0.06979516363571082,0.03247483314161679,0.4114847355434188,0.7729377228756624,0.22706227712433752
13059,"Clarke County, Georgia",129609,53625.0,0.2604506187838823,0.0524685042822484,0.4739727128957032,0.4143497263745547,0.5856502736254453
13061,"Clay County, Georgia",2850,49147.0,0.21018651362984217,0.045037531276063386,0.2341932220536166,0.7831031681559708,0.21689683184402925
13063,"Clayton County, Georgia",298924,59806.0,0.1794689941157707,0.07197630409741648,0.22532171899260506,0.5454167885898755,0.4545832114101245
13065,"Clinch County, Georgia",6759,45847.0,0.260902142964184,0.021384136858475893,0.09053408597481546,0.7084019769357496,0.2915980230642504
13067,"Cobb County, Georgia",775208,102738.0,0.08737427244784514,0.045337480844445464,0.5076759021591424,0.6702083770129247,0.3297916229870754
13069,"Coffee County, Georgia",43347,50683.0,0.23147003154574133,0.04374341631091645,0.13904338153503892,0.6466219297674115,0.35337807023258844
13071,"Colquitt County, Georgia",46224,49341.0,0.22868471784086927,0.04274465691788527,0.15536713807836253,0.6372671546747605,0.36273284532523953
13073,"Columbia County, Georgia",162434,95592.0,0.07471310737759351,0.048007846334131556,0.3846160882530506,0.7813922283268963,0.21860777167310377
13075,"Cook County, Georgia",17532,53651.0,0.17731111882448225,0.03643461288223813,0.1785838552540014,0.6602157360406091,0.3397842639593909
13077,"Coweta County, Georgia",152852,95548.0,0.07419879926980842,0.030866650430056528,0.36221954024080816,0.7840781874722346,0.21592181252776543
13079,"Crawford County, Georgia",12225,67116.0,0.11601198402130493,0.02396780965710287,0.14529815180750902,0.813780680027021,0.18621931997297905
13081,"Crisp County, Georgia",19790,45105.0,0.23335407591785937,0.0746031746031746,0.1532629701204103,0.5550075872534143,0.44499241274658574
13083,"Dade County, Georgia",16165,64568.0,0.08174350821409646,0.03187516671112297,0.18445832966646133,0.7996054578333059,0.20039454216669406
13085,"Dawson County, Georgia",30242,92991.0,0.08539139105866711,0.03522215067611075,0.36435433216331053,0.7865721938995939,0.21342780610040613
13087,"Decatur County, Georgia",29195,53317.0,0.2204101979774961,0.06344021318662425,0.15147013625653108,0.6212221071462197,0.3787778928537803
13089,"DeKalb County, Georgia",765351,80644.0,0.1368895130439861,0.06388376383763837,0.47428084000471143,0.5879006680847656,0.41209933191523435
13091,"Dodge County, Georgia",19805,51587.0,0.21546289127308926,0.06076842655514898,0.17202294560785128,0.7055660514460107,0.29443394855398924
13093,"Dooly County, Georgia",10984,60987.0,0.15731650303880318,0.035688622754491015,0.14818266542404473,0.6469858595881915,0.3530141404118085
13095,"Dougherty County, Georgia",83091,49044.0,0.2503202310686927,0.10200016831710944,0.2275291739410089,0.45326721120186697,0.546732788798133
13097,"Douglas County, Georgia",147888,82984.0,0.10857462926152858,0.062232860318003076,0.3084637357178341,0.6691564738186218,0.3308435261813783
13099,"Early County, Georgia",10603,54083.0,0.2362144628887617,0.06738063364569388,0.14745042492917848,0.6662615459406903,0.3337384540593097
13101,"Echols County, Georgia",3709,59489.0,0.14208681585332975,0.01707455890722823,0.15724703737465817,0.7589519650655022,0.2410480349344978
13103,"Effingham County, Georgia",69143,88438.0,0.06836511864900277,0.05521279634390174,0.2715865542538049,0.7835467534071726,0.21645324659282744
13105,"Elbert County, Georgia",19849,58450.0,0.17978510102308365,0.045930786326595405,0.16278083933870285,0.7092884431709646,0.2907115568290353
13107,"Emanuel County, Georgia",23026,52772.0,0.25692384906693433,0.0885174562357828,0.13469175183907298,0.6077959576515881,0.39220404234841194
13109,"Evans County, Georgia",10757,53259.0,0.19146629877808435,0.04291204099060632,0.14479638009049775,0.6539121903360314,0.3460878096639686
13111,"Fannin County, Georgia",25742,57073.0,0.13696917607532133,0.03688888888888889,0.241580310880829,0.7857022708158116,0.2142977291841884
13113,"Fayette County, Georgia",122244,111978.0,0.05580506135095714,0.03800047142809038,0.49900518723797344,0.8011036091608533,0.19889639083914673
13115,"Floyd County, Georgia",99693,65565.0,0.16020331325301204,0.042488748586907835,0.2589994128363018,0.6358259170827002,0.36417408291729975
13117,"Forsyth County, Georgia",267287,143784.0,0.043440669428384544,0.035100461627638996,0.5712618337440021,0.8442884420981691,0.15571155790183083
13119,"Franklin County, Georgia",24234,53046.0,0.1951845357738528,0.058981233243967826,0.17761365700102913,0.7715143428952635,0.22848565710473648
13121,"Fulton County, Georgia",1076561,95292.0,0.123442033866565,0.05356949569495695,0.5849074776369174,0.5431423128733938,0.4568576871266063
13123,"Gilmer County, Georgia",32426,74499.0,0.15969806163021869,0.02731741573033708,0.24860564304461943,0.8072224356511717,0.19277756434882828
13125,"Glascock County, Georgia",2932,54934.0,0.12556838055264077,0.015676567656765675,0.17041015625,0.6756756756756757,0.32432432432432434
13127,"Glynn County, Georgia",85447,69799.0,0.16055869242199108,0.037255149753570076,0.3244286672446793,0.6666572883549503,0.33334271164504964
13129,"Gordon County, Georgia",59100,63650.0,0.11964612673043687,0.03658621895767751,0.18813181367690782,0.7389919430391606,0.2610080569608394
13131,"Grady County, Georgia",26108,58980.0,0.20301071939940404,0.037123169681309215,0.16421540898291662,0.6610605461020973,0.33893945389790264
13133,"Greene County, Georgia",20109,86272.0,0.0979792408363837,0.03430232558139535,0.37797116508637485,0.7794584044888997,0.22054159551110028
13135,"Gwinnett County, Georgia",979864,87890.0,0.10817070224762414,0.0421286458594452,0.3900860331645758,0.6626926734404955,0.3373073265595044
13137,"Habersham County, Georgia",47793,67309.0,0.1408444493440635,0.027028280018544276,0.24648771081387164,0.7280487076941443,0.2719512923058557
13139,"Hall County, Georgia",212705,80901.0,0.1179958409273685,0.034795466669162306,0.2728995445006703,0.6855243300566953,0.31447566994330467
13141,"Hancock County, Georgia",8650,40082.0,0.30637544273907913,0.0631938514090521,0.10265196662693683,0.7926078028747433,0.20739219712525667
13143,"Haralson County, Georgia",31285,72127.0,0.15352135374697826,0.04448575791780094,0.16956096652544345,0.7160977270792542,0.2839022729207457
13145,"Harris County, Georgia",36086,97302.0,0.08984725965858041,0.059043391928984404,0.3797968620321701,0.8882321332616873,0.11176786673831274
13147,"Hart County, Georgia",26939,59385.0,0.11852445258258945,0.03414594106541902,0.20821336566146387,0.7776871488127606,0.22231285118723945
13149,"Heard County, Georgia",11773,65868.0,0.17918925897237284,0.04275203817856433,0.12808850645359557,0.7229055465305175,0.27709445346948247
13151,"Henry County, Georgia",249960,83146.0,0.09214325699028227,0.062020562236807165,0.2948767275547657,0.7485698468352094,0.25143015316479056
13153,"Houston County, Georgia",169649,80698.0,0.1105731343283582,0.05098073643021973,0.3247359524938068,0.6693395561541714,0.33066044384582854
13155,"Irwin County, Georgia",9285,51384.0,0.22424845269672855,0.040295660467334286,0.15208333333333332,0.7043744775703539,0.2956255224296461
13157,"Jackson County, Georgia",84757,89544.0,0.07306610743053239,0.03396899691822879,0.278218393823205,0.7933244137736779,0.2066755862263221
13159,"Jasper County, Georgia",15929,60134.0,0.15971386972209914,0.0720305504345536,0.19539178933894122,0.8559932942162616,0.14400670578373848
13161,"Jeff Davis County, Georgia",14924,40283.0,0.21816833018613435,0.06702954898911354,0.13192858625700643,0.713165572574763,0.28683442742523707
13163,"Jefferson County, Georgia",15341,53014.0,0.16933746296795044,0.058193398957730166,0.13494644223412394,0.6814467049208833,0.31855329507911667
13165,"Jenkins County, Georgia",8711,44389.0,0.2285362179926058,0.0385942893002824,0.10277398817644384,0.8224502487562189,0.17754975124378108
13167,"Johnson County, Georgia",9190,51028.0,0.24240062353858144,0.07439498057962354,0.08407792588252527,0.7594031706558906,0.24059682934410942
13169,"Jones County, Georgia",28673,75500.0,0.12058688674919761,0.038185986531021635,0.1991843636544487,0.8356202484702392,0.1643797515297608
13171,"Lamar County, Georgia",19571,67062.0,0.09593023255813954,0.04050081654872074,0.19180438196365812,0.7566241413150148,0.2433758586849853
13173,"Lanier County, Georgia",10221,47186.0,0.26146605247346283,0.0398923152227117,0.19276757072032663,0.7321274763135228,0.2678725236864772
13175,"Laurens County, Georgia",49798,55010.0,0.22606779176785094,0.051652706475727284,0.1914887271859716,0.6426957831325302,0.3573042168674699
13177,"Lee County, Georgia",33626,89168.0,0.05669417910909147,0.03260115606936416,0.3410754631721645,0.7415968096362009,0.25840319036379916
13179,"Liberty County, Georgia",67397,60456.0,0.15315468638796917,0.07936507936507936,0.20463005456121564,0.5086257188099008,0.4913742811900992
13181,"Lincoln County, Georgia",7854,56907.0,0.17014466777621304,0.028397565922920892,0.1548109965635739,0.7657657657657657,0.23423423423423423
13183,"Long County, Georgia",18374,68808.0,0.17346657097112572,0.06800740936755756,0.13284961561717198,0.6518987341772152,0.34810126582278483
13185,"Lowndes County, Georgia",119965,58541.0,0.19178248362388658,0.05087007178562033,0.27943611795321394,0.5687329197935193,0.4312670802064807
13187,"Lumpkin County, Georgia",34505,77448.0,0.14149889927575535,0.05710814094775213,0.31564038265069194,0.7633901791070358,0.23660982089296426
13189,"McDuffie County, Georgia",21718,56733.0,0.20316610296880872,0.01948190965532006,0.17770619421515335,0.6502638360535035,0.3497361639464965
13191,"McIntosh County, Georgia",11312,50273.0,0.22986142154671435,0.0317426949758251,0.200442722744881,0.8002762976119993,0.1997237023880008
13193,"Macon County, Georgia",11864,41031.0,0.2510383952993618,0.07163461538461538,0.109740778805527,0.6537904394012555,0.3462095605987446
13195,"Madison County, Georgia",31528,61963.0,0.17241157762857787,0.039171605695210845,0.21063083033157845,0.7693470912648995,0.23065290873510053
13197,"Marion County, Georgia",7509,51667.0,0.2091547394004861,0.04846083511124657,0.17671938212578153,0.7886041807147673,0.21139581928523263
13199,"Meriwether County, Georgia",20929,57340.0,0.18925941966219142,0.06594856012310397,0.14509047365620012,0.730187105231796,0.269812894768204
13201,"Miller County, Georgia",5850,51425.0,0.2376689485694225,0.03914590747330961,0.21335268505079827,0.7046249514185775,0.29537504858142244
13205,"Mitchell County, Georgia",21058,57613.0,0.23441332788225674,0.05948668745502519,0.1426183844011142,0.6517342890055037,0.3482657109944963
13207,"Monroe County, Georgia",29664,83183.0,0.12323396439672224,0.02686441863719043,0.2696023692770792,0.8376918703808982,0.16230812961910177
13209,"Montgomery County, Georgia",8640,51941.0,0.20555341303509447,0.07523267838676319,0.19941449974169106,0.762010817690105,0.237989182309895
13211,"Morgan County, Georgia",21078,78111.0,0.08832113296014545,0.02448377581120944,0.2967914438502674,0.7822660098522167,0.21773399014778325
13213,"Murray County, Georgia",40562,69253.0,0.14397390893021636,0.045393726150949006,0.1502858599468337,0.7382920110192838,0.26170798898071623
13215,"Muscogee County, Georgia",203711,58073.0,0.19046224977033888,0.06264374232443899,0.3048189102683113,0.5083829761100535,0.49161702388994655
13217,"Newton County, Georgia",118152,77179.0,0.12293975530698398,0.06639767700982543,0.2502466251298027,0.7376890032279203,0.2623109967720797
13219,"Oconee County, Georgia",43551,121217.0,0.06214872210015034,0.03000090637179371,0.5587523244798428,0.8127250900360145,0.1872749099639856
13221,"Oglethorpe County, Georgia",15509,75034.0,0.1159743152928843,0.030583873957367932,0.2534457743924556,0.8382923673997412,0.16170763260025872
13223,"Paulding County, Georgia",178909,98031.0,0.06646614005003795,0.04508712436282978,0.29487103619102367,0.8077256365817891,0.19227436341821091
13225,"Peach County, Georgia",28560,71293.0,0.17336191285709007,0.06621860629642731,0.2277152747728256,0.695602943951689,0.304397056048311
13227,"Pickens County, Georgia",34951,78930.0,0.11960767294505685,0.030176470588235294,0.2667357592507293,0.8120625465376023,0.18793745346239762
13229,"Pierce County, Georgia",20202,60517.0,0.13827976369280065,0.025815217391304348,0.2021697698284709,0.7646285338593031,0.2353714661406969
13231,"Pike County, Georgia",19903,86719.0,0.09250103007828595,0.03390185204562101,0.2147724774675753,0.846451420919506,0.15354857908049396
13233,"Polk County, Georgia",43785,58515.0,0.16354608941787893,0.05901292951652664,0.15429254138931559,0.66033582793535,0.33966417206465005
13235,"Pulaski County, Georgia",9939,50406.0,0.1653806288149257,0.031724873367102106,0.14495220636375541,0.7076923076923077,0.2923076923076923
13237,"Putnam County, Georgia",22855,72096.0,0.17646275415075913,0.037202092617709744,0.31130216729356974,0.8091998083373263,0.1908001916626737
13239,"Quitman County, Georgia",2264,40179.0,0.15680212014134276,0.2862547288776797,0.12387791741472172,0.8425492033739457,0.15745079662605435
13241,"Rabun County, Georgia",17312,67493.0,0.13126938608298708,0.01332988223113757,0.3126859012492564,0.7712409717662508,0.2287590282337492
13243,"Randolph County, Georgia",6196,28380.0,0.300433477825942,0.10942956926658906,0.16366731517509728,0.5152529761904762,0.48474702380952384
13245,"Richmond County, Georgia",206069,55637.0,0.2002917066874012,0.08529721940879807,0.2454837150015384,0.5122304221973035,0.4877695778026964
13247,"Rockdale County, Georgia",95281,77247.0,0.10759004646535208,0.05894960298830398,0.32354317444472175,0.6958794320062723,0.30412056799372766
13249,"Schley County, Georgia",4513,56875.0,0.13893197429647686,0.07614725163893091,0.2218639148661722,0.8004881025015254,0.19951189749847467
13251,"Screven County, Georgia",14130,52792.0,0.1717725077488647,0.046136830462948336,0.14732313575525813,0.698499594484996,0.30150040551500407
13253,"Seminole County, Georgia",9156,49495.0,0.20110803324099724,0.059680582796301486,0.13378318908610826,0.8019644279267322,0.19803557207326786
13255,"Spalding County, Georgia",68892,62071.0,0.1893695047055185,0.07297881260279274,0.18470019219802733,0.6274791281024518,0.37252087189754823
13257,"Stephens County, Georgia",27012,54754.0,0.15753900818785727,0.053598530234044255,0.15135251180764275,0.7362219688331433,0.2637780311668567
13259,"Stewart County, Georgia",4869,33250.0,0.2642526964560863,0.054924242424242424,0.12730487496842638,0.5894974590626765,0.4105025409373235
13261,"Sumter County, Georgia",29061,42653.0,0.23748493810932195,0.04710226844524832,0.21415079065249068,0.5661751319861642,0.4338248680138358
13263,"Talbot County, Georgia",5742,41597.0,0.25232660228270415,0.03300624442462088,0.12103083294983893,0.7955713720838276,0.2044286279161724
13265,"Taliaferro County, Georgia",1558,52500.0,0.20361990950226244,0.04953560371517028,0.12,0.8214285714285714,0.17857142857142858
13267,"Tattnall County, Georgia",24208,50747.0,0.23351551922980496,0.06678875363567813,0.15396976550410665,0.7102228047182175,0.2897771952817824
13269,"Taylor County, Georgia",7786,41788.0,0.3205917004843566,0.025538971807628524,0.17529741077676697,0.6288140924819126,0.37118590751808744
13271,"Telfair County, Georgia",11831,50929.0,0.2410620949195066,0.052469997209042704,0.10109383995394358,0.6493584004774694,0.3506415995225306
13273,"Terrell County, Georgia",8850,46171.0,0.3326709526592636,0.04104903078677309,0.13070942662779397,0.6160212828850133,0.3839787171149867
13275,"Thomas County, Georgia",45777,60736.0,0.17947642592265584,0.05626416603706502,0.22704742413098397,0.6377114108327981,0.36228858916720186
13277,"Tift County, Georgia",41438,53255.0,0.20800994267742098,0.028160442600276624,0.20974965127376843,0.6104219948849104,0.3895780051150895
13279,"Toombs County, Georgia",27102,52621.0,0.2249353956780645,0.04390658174097665,0.18418487298583636,0.605149389951004,0.3948506100489961
13281,"Towns County, Georgia",12913,59135.0,0.13294701986754967,0.046375600584917485,0.3103065752319484,0.8229237002025659,0.17707629979743417
13283,"Treutlen County, Georgia",6376,55518.0,0.1379253386190948,0.07725476104922745,0.11864801864801865,0.653250773993808,0.34674922600619196
13285,"Troup County, Georgia",70330,56776.0,0.16899172879776328,0.052974470844879426,0.23758511698945717,0.605783526613143,0.39421647338685695
13287,"Turner County, Georgia",8939,36799.0,0.2026979881381556,0.12208067940552017,0.09835509581142954,0.6379362670713202,0.3620637329286798
13289,"Twiggs County, Georgia",7803,56324.0,0.18167641325536063,0.03755868544600939,0.10508645291253987,0.881578947368421,0.11842105263157894
13291,"Union County, Georgia",26304,66176.0,0.10893203883495145,0.026432997676219986,0.2686023669206075,0.8439512619669277,0.15604873803307223
13293,"Upson County, Georgia",28029,55429.0,0.19329395795883927,0.038923869490555235,0.1548123643130363,0.6099103350637093,0.3900896649362907
13295,"Walker County, Georgia",68762,59469.0,0.13292140533118416,0.03861807276844457,0.21330991811480263,0.7716562322140011,0.22834376778599885
13297,"Walton County, Georgia",103313,84945.0,0.11926794361558217,0.05328776168097254,0.24494127432562274,0.792700321633338,0.207299678366662
13299,"Ware County, Georgia",35976,47448.0,0.2152528813961068,0.05866743168615075,0.14410173830463685,0.6307015512850197,0.3692984487149803
13301,"Warren County, Georgia",5170,44289.0,0.21449559255631734,0.10017497812773403,0.12304428533545479,0.7219837863614688,0.27801621363853124
13303,"Washington County, Georgia",19849,46023.0,0.17167808976343135,0.07997143877186719,0.16912972085385877,0.6450204638472032,0.3549795361527967
13305,"Wayne County, Georgia",30949,53427.0,0.21303240900020642,0.07192464277161331,0.1620392532312111,0.6732664316065455,0.32673356839345447
13307,"Webster County, Georgia",2381,46792.0,0.223203026481715,0.041560644614079725,0.08862876254180602,0.7698695136417556,0.23013048635824437
13309,"Wheeler County, Georgia",7335,40539.0,0.32728164867517173,0.050362610797743755,0.10038527397260275,0.6557275541795665,0.3442724458204334
13311,"White County, Georgia",28810,70666.0,0.12398170644561955,0.03776160145586897,0.2397527017817155,0.7882374871842669,0.21176251281573305
13313,"Whitfield County, Georgia",103598,67070.0,0.14836601307189543,0.051889475025983955,0.2023183538803706,0.6700331215724602,0.3299668784275398
13315,"Wilcox County, Georgia",8798,54138.0,0.2190271816881259,0.05541740674955595,0.1535148438701738,0.7467482785003825,0.25325172149961744
13317,"Wilkes County, Georgia",9549,52043.0,0.17812864257709018,0.015483182060864922,0.16912280701754387,0.6607790950883136,0.33922090491168644
13319,"Wilkinson County, Georgia",8747,45465.0,0.216,0.04809510942988381,0.1226771912514389,0.8050676648430751,0.19493233515692485
13321,"Worth County, Georgia",20451,58694.0,0.24036135656809993,0.06895403064623584,0.11740722824960266,0.7370461299909549,0.2629538700090451
15001,"Hawaii County, Hawaii",205769,78639.0,0.14944324004729997,0.06001122298806764,0.31422401690088114,0.7397532130899666,0.2602467869100335
15003,"Honolulu County, Hawaii",1001146,106195.0,0.0922967919457273,0.046929633431297024,0.3846308126683437,0.5978847220746721,0.40211527792532786
15005,"Kalawao County, Hawaii",67,73750.0,0.22727272727272727,0.0,0.22388059701492538,0.0,1.0
15007,"Kauai County, Hawaii",73731,97668.0,0.0909028587098101,0.038479648425238044,0.3008521397134563,0.6859343263371699,0.31406567366283006
15009,"Maui County, Hawaii",164522,97161.0,0.09173455220121149,0.05489826010026541,0.3096780690859042,0.6561128919611039,0.34388710803889616
16001,"Ada County, Idaho",518935,91502.0,0.08335788389331678,0.031394355703356414,0.44597490393216316,0.7079928706496892,0.2920071293503108
16003,"Adams County, Idaho",4744,61808.0,0.1792312592907199,0.07448494453248812,0.2160680010967919,0.8474099099099099,0.15259009009009009
16005,"Bannock County, Idaho",89454,66499.0,0.12301784087370692,0.04326157207227709,0.30640750484630297,0.6952366775826139,0.30476332241738613
16007,"Bear Lake County, Idaho",6650,75260.0,0.07018076864651375,0.026224982746721876,0.21581738528937053,0.8950834064969271,0.10491659350307288
16009,"Benewah County, Idaho",10142,59794.0,0.12893238789573555,0.0370038125140166,0.19705800721620872,0.731827111984283,0.2681728880157171
16011,"Bingham County, Idaho",49664,77878.0,0.11708081486456234,0.054420030659172204,0.21771615008156606,0.805045871559633,0.19495412844036697
16013,"Blaine County, Idaho",24951,92566.0,0.06637060960839726,0.02056484782012613,0.48020644594520395,0.735426870258331,0.2645731297416691
16015,"Boise County, Idaho",8273,78774.0,0.0772116664649643,0.03403693931398417,0.31174399020058186,0.9028666852212636,0.09713331477873643
16017,"Bonner County, Idaho",51049,66979.0,0.11118810509018195,0.048174189158539354,0.28602358096828046,0.7827737514174432,0.21722624858255682
16019,"Bonneville County, Idaho",129523,79068.0,0.09766685177508545,0.04565869477097689,0.33106723319170206,0.7173863842114793,0.28261361578852073
