county_fips,state,county,total_population,median_household_income,poverty_rate,unemployment_rate,homeownership_rate,renter_rate,bachelors_or_higher_pct,economic_risk_score,risk_category
19047,Iowa,Crawford County,16277,0.306513711008093,0.214567229188364,0.1333228931905302,0.7906786571881006,0.2402464065708419,0.2199830339158281,0.4061429440533745,Medium Risk
19049,Iowa,Dallas County,107968,0.520184223727871,0.0777622501369504,0.0799956707141114,0.718600634992274,0.3095053095053095,0.6394011338224499,0.2559143856616934,Low Risk
19051,Iowa,Davis County,9157,0.3679639288973774,0.0923695979232057,0.0949429536263704,0.8664405959496292,0.1674476726023117,0.2118659927919261,0.3482084067821286,Low Risk
19053,Iowa,Decatur County,7759,0.2582637759820128,0.211237151673203,0.06759659579111,0.725597273311619,0.3027823240589198,0.2920504368010978,0.4005844522739167,Medium Risk
19055,Iowa,Delaware County,17558,0.3546367202374116,0.1019662229598751,0.0715800063865763,0.8282981914693028,0.2040982494232596,0.2801590691347941,0.3420904497009885,Low Risk
19057,Iowa,Des Moines County,38487,0.2817390042973448,0.1835076617588408,0.1082265138792393,0.7768627485638304,0.2535219466759809,0.2958521544147271,0.3874560536724355,Medium Risk
19059,Iowa,Dickinson County,17990,0.357314250140525,0.0988326789668061,0.1034811115648459,0.8060897214650802,0.2254381006218202,0.3872152828802351,0.3303389072091623,Low Risk
19061,Iowa,Dubuque County,99030,0.3705991502015702,0.1323688767011205,0.1278631459746426,0.7632693104144149,0.2665837175827661,0.4143498639885802,0.3424027396142395,Low Risk
19063,Iowa,Emmet County,9262,0.2865863609165251,0.1370907274830121,0.0583719925282463,0.8263133967839312,0.2060054147181885,0.2121698530122046,0.3740786218597195,Medium Risk
19065,Iowa,Fayette County,19288,0.2650391958948571,0.1699086666541946,0.1112568632916571,0.7965590373470336,0.2345960201390554,0.2569104867110897,0.3925313619985743,Medium Risk
19067,Iowa,Floyd County,15328,0.3157611619150081,0.1634589234605891,0.1142228639316169,0.7972916621202331,0.2338920498231585,0.2274816489739571,0.3874294628766015,Medium Risk
19069,Iowa,Franklin County,9956,0.2634012487080767,0.1957905772106791,0.1324474161620669,0.7536303892418779,0.2758456407813244,0.2408465191722714,0.414071967250104,Medium Risk
19071,Iowa,Fremont County,6514,0.3342802400710784,0.1005477106584796,0.0277694123249966,0.8150891603506789,0.2167906482465462,0.2580363313658881,0.3441822782391662,Low Risk
19073,Iowa,Greene County,8688,0.284646209451741,0.1340204416869005,0.0804126793633135,0.7952549971978329,0.2358490566037736,0.2631903353792753,0.3742683158042729,Medium Risk
19075,Iowa,Grundy County,12384,0.4284712694392902,0.0820123187083838,0.0683171505325247,0.8792190143384084,0.1551690443619308,0.3456684079559485,0.2993941555014522,Low Risk
19077,Iowa,Guthrie County,10688,0.3710887211319363,0.1360853992567924,0.1123605636705564,0.874191419141914,0.16,0.3109152950057643,0.3384501055295468,Low Risk
19079,Iowa,Hamilton County,14886,0.3391819934602994,0.0960879707527253,0.1688457785424182,0.7636251035734595,0.266241840223811,0.2825998788036339,0.3759053546915502,Medium Risk
19081,Iowa,Hancock County,10671,0.3281152727998017,0.172525921879908,0.0656125790043599,0.8580853377441316,0.1754761395249304,0.2539353422406889,0.3596005096199291,Low Risk
19083,Iowa,Hardin County,16639,0.2946793914814658,0.1327203842599252,0.1498101063178125,0.7655193197637467,0.2644217107132708,0.2724321181825954,0.3899799322299859,Medium Risk
19085,Iowa,Harrison County,14632,0.3821131331935135,0.0911333935796829,0.080001345125601,0.8027897879293594,0.2286089669896534,0.2731157904269209,0.342623205431098,Low Risk
19087,Iowa,Henry County,20004,0.3089857420021638,0.1695752886590187,0.0516408155328763,0.7715423818677,0.2586342229199372,0.2849969452385787,0.3711382070166905,Low Risk
19089,Iowa,Howard County,9445,0.3090461828577645,0.1208248605136199,0.0647742313954156,0.805697479368928,0.2258150013252054,0.2424478298582326,0.3656815199648221,Low Risk
19091,Iowa,Humboldt County,9591,0.3362445678781028,0.1840776749041439,0.175967726093773,0.8029134271568895,0.2284901635458639,0.2403175462535839,0.3961139719418681,Medium Risk
19093,Iowa,Ida County,6911,0.2826153967035557,0.1588935204279224,0.0834300799949107,0.7588609352738551,0.2708196721311475,0.2680267183788523,0.386564110013314,Medium Risk
19095,Iowa,Iowa County,16507,0.3318746940181685,0.1194704589747738,0.0664460678554582,0.7971350326522012,0.2340425531914893,0.3082933220473519,0.3497226956225021,Low Risk
19097,Iowa,Jackson County,19390,0.3497833195326713,0.1323610389979008,0.1780595141135652,0.8400635986918272,0.1927930114049988,0.2423969781067175,0.37563533135605,Medium Risk
19099,Iowa,Jasper County,37954,0.3324065735474551,0.1105796486403303,0.1980997712773476,0.7528984344137277,0.2765489673550966,0.2485698197337521,0.3949609184445486,Medium Risk
19101,Iowa,Jefferson County,15705,0.2738333403847665,0.2212693888979097,0.2777322118520888,0.7044812076144322,0.32307249712313,0.5369089771323953,0.3967556151236809,Medium Risk
19103,Iowa,Johnson County,156639,0.3543103396171676,0.2515790349364659,0.1315146603281569,0.617856942070014,0.4063087099982633,0.6849162097613344,0.3452020407632213,Low Risk
19105,Iowa,Jones County,20896,0.345824443490822,0.1700914953999451,0.123979778538617,0.8386058903523921,0.194193705781898,0.273673260051942,0.3671935360086812,Low Risk
19107,Iowa,Keokuk County,9924,0.2781185970468598,0.1721658602009734,0.1574771446165504,0.8457639274251907,0.1873156342182891,0.2107931402273037,0.3989934680236339,Medium Risk
19109,Iowa,Kossuth County,14516,0.3105632483333434,0.1094718417586213,0.0669796412752684,0.8181845847736231,0.2138162922206938,0.2833221923287277,0.3528762915196391,Low Risk
19111,Iowa,Lee County,32893,0.2784389335815437,0.1876592893968369,0.1553778045764517,0.7944605394003058,0.2366124415276129,0.2693113492175498,0.4001652543547779,Medium Risk
19113,Iowa,Linn County,230004,0.3707139878272116,0.1284616954742918,0.1204762270508229,0.7650045799559033,0.2649163179916318,0.4313995890762632,0.3363639531331473,Low Risk
19115,Iowa,Louisa County,10678,0.3689309825869895,0.1342474449375158,0.1037831497191457,0.8353633569634988,0.1973094170403587,0.208520396363597,0.3650431717485152,Low Risk
19117,Iowa,Lucas County,8716,0.2748789671866595,0.2174397451465566,0.1803311633023252,0.8198210867472937,0.2122437971952535,0.1960954182349568,0.4213950872559944,Medium Risk
19119,Iowa,Lyon County,12162,0.3652561785664638,0.0628817113475315,0.0815143427026924,0.8420432130286034,0.1908908238446081,0.25364299722183,0.3366907330466653,Low Risk
19121,Iowa,Madison County,16926,0.4505321817335646,0.0903135348829392,0.1205791030604394,0.8339931364701582,0.1986260454002389,0.3370699338567761,0.317859477176576,Low Risk
19123,Iowa,Mahaska County,22021,0.3301642178046672,0.1803557088801606,0.1224348400891919,0.7072931014936102,0.3203705821800297,0.2996207000063529,0.3931425059329444,Medium Risk
19125,Iowa,Marion County,33642,0.3769454400396492,0.1085399882405211,0.0758785336285385,0.808585484562274,0.2230399519375187,0.3987371749864384,0.3200300844561396,Low Risk
19127,Iowa,Marshall County,40114,0.3445189210098458,0.1564932156155932,0.1494409489416619,0.7805280528052804,0.25,0.2801527376408598,0.3801468906202538,Medium Risk
19129,Iowa,Mills County,14568,0.4499156850064369,0.1093186418353779,0.0678987768801667,0.8693757028650583,0.1646273637374861,0.3845338581076462,0.2946784345472807,Low Risk
19131,Iowa,Mitchell County,10575,0.3327329541676992,0.1293730013276426,0.0420739293047755,0.8324274237299734,0.2001305199042854,0.3090303674443558,0.339451237058078,Low Risk
19133,Iowa,Monona County,8557,0.3146732265141945,0.1481599269011271,0.0565193102053177,0.7876396200734048,0.243166580711707,0.2437447721985912,0.3717243236640509,Medium Risk
19135,Iowa,Monroe County,7513,0.3305026865960314,0.1247057266510622,0.1083369684535479,0.8459721336329163,0.1871155713823243,0.2651507949552253,0.3582834159840874,Low Risk
19137,Iowa,Montgomery County,10214,0.2861995394406803,0.2225721838752332,0.0918347021683643,0.7195271326478339,0.3086150490730643,0.2530955718583062,0.4111169284193554,Medium Risk
19139,Iowa,Muscatine County,42559,0.3208321496999111,0.1970592379919223,0.1110103556758621,0.7692030085107097,0.2608820985874892,0.2867093881157454,0.3862650094682837,Medium Risk
19141,Iowa,O'Brien County,14126,0.3145463007174329,0.1912329033004405,0.0348323264194555,0.7920386805421804,0.2389395765191943,0.2737661023140365,0.3691428292292492,Low Risk
19143,Iowa,Osceola County,6100,0.3198832282669793,0.2338402466046913,0.1180647351679877,0.810358408657874,0.221336370539104,0.2078711896939437,0.4027584310307764,Medium Risk
19145,Iowa,Page County,15131,0.2516696786359708,0.1984259928488324,0.1749517838207139,0.7340665641304337,0.2946442845723421,0.2389303941790413,0.4297422279448201,High Risk
19147,Iowa,Palo Alto County,8863,0.3412913793207656,0.1638884465578323,0.0770115824902119,0.8021291288303869,0.2292437863564251,0.2360711062934601,0.3722816829206863,Medium Risk
19149,Iowa,Plymouth County,25747,0.4045729551347528,0.0881897079121845,0.0765840621206683,0.7660219721186701,0.2639387181227577,0.2692575309332381,0.3449842623692384,Low Risk
19151,Iowa,Pocahontas County,7046,0.2753745822025856,0.1433039904753671,0.1887771426816186,0.8041173450678399,0.2273333333333333,0.2316952957523633,0.4041787820268394,Medium Risk
19153,Iowa,Polk County,503175,0.4065372829417773,0.1429315530925093,0.1513922547573027,0.7009161526404005,0.3264981154861266,0.4998652458712582,0.3374010252792752,Low Risk
19155,Iowa,Pottawattamie County,93424,0.3462535735655874,0.1720621240281837,0.1329659678419511,0.7274311884724415,0.3010201370809202,0.2935501090431614,0.3875586441577889,Medium Risk
19157,Iowa,Poweshiek County,18545,0.3087137581519604,0.149934639404624,0.1272631672797184,0.741054910206551,0.2879292670425423,0.3393476747247439,0.3776162927202174,Medium Risk
19159,Iowa,Ringgold County,4645,0.3447062876622081,0.1178845508951668,0.1125944857323271,0.8165608556642919,0.215376513954713,0.3059177589620755,0.3526588268677836,Low Risk
19161,Iowa,Sac County,9689,0.3476799777577651,0.1244966931084201,0.1548041750519031,0.8118556160590488,0.2198977219897722,0.2773552595370011,0.3684820029613017,Low Risk
19163,Iowa,Scott County,174608,0.3745096735589389,0.162041331083064,0.1273066356930326,0.7282594692767969,0.3002242520374118,0.4544339343103005,0.346428977926012,Low Risk
19165,Iowa,Shelby County,11778,0.3410314836416824,0.0998728663345194,0.1112960022455687,0.8096259851302621,0.2220401474805407,0.2988292227747486,0.3523364354066789,Low Risk
19167,Iowa,Sioux County,36212,0.421780466724287,0.0844639688020197,0.0531458233609894,0.7922964558079132,0.2386918833727344,0.3795824740515893,0.3087900791158439,Low Risk
19169,Iowa,Story County,100466,0.3225788904267729,0.2703022515533268,0.1660221121066669,0.5777855032058828,0.4448128727123175,0.6810707378636225,0.3709778464327431,Low Risk
19171,Iowa,Tama County,16868,0.3292032082006152,0.2150650137581025,0.1341179136078829,0.7904395201424902,0.2404761904761904,0.2546237246824573,0.3949832948680846,Medium Risk
19173,Iowa,Taylor County,5868,0.3108231440124266,0.1540926318901729,0.1029905490112361,0.810644890855645,0.2210610932475884,0.1988348161226091,0.3873560659821456,Medium Risk
19175,Iowa,Union County,11993,0.2505756991495971,0.1760026239499007,0.1403759943726618,0.7506251016032016,0.2787333854573885,0.2898895536661884,0.405057652780715,Medium Risk
19177,Iowa,Van Buren County,7241,0.271059105112692,0.2199250892816098,0.143248941531394,0.8495250077493937,0.1837016574585635,0.2334716085105539,0.4018236618880728,Medium Risk
19179,Iowa,Wapello County,35362,0.292848033556763,0.2317619851714297,0.1494283313386467,0.7119198023967573,0.3159248410373651,0.2434955125969324,0.4265853935919247,High Risk
19181,Iowa,Warren County,54409,0.4730947531293253,0.0598287349776482,0.1183596456169895,0.8569112726350733,0.1766042845398713,0.413249191154679,0.286986632735112,Low Risk
19183,Iowa,Washington County,22561,0.3586137285359411,0.1089706766486889,0.0771007661096368,0.7703205229127459,0.259808292465448,0.3258038966303013,0.3462666589358675,Low Risk
19185,Iowa,Wayne County,6532,0.2759125058174324,0.1401417425180272,0.1020796384232506,0.8418951056899061,0.1910331384015594,0.2135646556578728,0.3821698227552133,Medium Risk
19187,Iowa,Webster County,36886,0.3182875896791195,0.1838278281837688,0.1681391173636409,0.7320464729399767,0.2965853658536585,0.2734410452462913,0.4056383675364044,Medium Risk
19189,Iowa,Winnebago County,10583,0.3102308236275393,0.1569533827014731,0.1051458758901777,0.7348388792768524,0.2939021762551174,0.3237172497336041,0.378662461190731,Medium Risk
19191,Iowa,Winneshiek County,19873,0.3792784570658382,0.1122821720682137,0.080909625610678,0.7721847746883054,0.2580169553999263,0.3878002537052237,0.3307856624439048,Low Risk
19193,Iowa,Woodbury County,106247,0.3465920423569516,0.2014435570406487,0.1430410130002656,0.7096906747113443,0.3180667829676404,0.3017733817496151,0.3972856942446007,Medium Risk
19195,Iowa,Worth County,7350,0.3728838145432787,0.1085015344495841,0.1238425549359377,0.8658343493254296,0.1680302076777847,0.2374584644741027,0.3512334922085421,Low Risk
19197,Iowa,Wright County,12791,0.3074988969543852,0.2464679902777955,0.0644406389715381,0.8013790730838447,0.2299645058845507,0.3089842353791872,0.3786092847663833,Medium Risk
20001,Kansas,Allen County,12483,0.2682062967283365,0.1366294224621646,0.2763953528410196,0.7850451778364824,0.2456595489922171,0.2786101338132649,0.4162326333850201,Medium Risk
20003,Kansas,Anderson County,7834,0.3281938459120827,0.1547081096879687,0.1431254972274004,0.8210791777432105,0.2110349127182045,0.1733759811866937,0.3950369204146764,Medium Risk
20005,Kansas,Atchison County,16208,0.2707629449202482,0.185748540523897,0.1603454132719358,0.7483633106117934,0.2809067131647776,0.2710223854411575,0.4111890625645267,Medium Risk
20007,Kansas,Barber County,4069,0.2756828305661495,0.1664642079918183,0.0435120008779215,0.8425831642245185,0.1903719912472647,0.3384105690130937,0.3506599290131956,Low Risk
20009,Kansas,Barton County,25097,0.2570972674689183,0.2247130861326997,0.1358103968161663,0.6781620743962642,0.3483622350674373,0.2691493497704584,0.431222958262645,High Risk
20011,Kansas,Bourbon County,14394,0.2594363285806674,0.1964724673439166,0.1843678579709184,0.7705486987054868,0.2595890410958904,0.2962202463201784,0.4109270103417005,Medium Risk
20013,Kansas,Brown County,9343,0.2775383648330926,0.1984114663636535,0.1808505724562789,0.794380334185237,0.2366895097522403,0.2436922246289128,0.412730223034538,Medium Risk
20015,Kansas,Butler County,68287,0.3946546107306695,0.1146015612101641,0.1171658417285206,0.8072048739328112,0.22436656405399,0.4019533149696255,0.3255909206611157,Low Risk
20017,Kansas,Chase County,2561,0.2427909169482203,0.1114899019689493,0.0327319529602471,0.7630620080316661,0.2667829119442023,0.3754689144835688,0.3525800030931482,Low Risk
20019,Kansas,Chautauqua County,3370,0.2425128890124568,0.2169277654661961,0.1263517560657517,0.8534387362040037,0.1799410029498525,0.2304460814243633,0.4033763629782248,Medium Risk
20021,Kansas,Cherokee County,19151,0.2499471142513493,0.2040274871087608,0.1137383464808932,0.7860370416400076,0.2447064790161024,0.2411713051737424,0.4081220745049109,Medium Risk
20023,Kansas,Cheyenne County,2628,0.2364144066823409,0.2506480650821117,0.0855306398282375,0.8102010201020101,0.2214876033057851,0.2733498988324044,0.4032426758587187,Medium Risk
20025,Kansas,Clark County,1974,0.2824340741367535,0.1359142410881974,0.0973390979391985,0.7660004579138115,0.2639593908629442,0.3860313012757306,0.3597575011402201,Low Risk
20027,Kansas,Clay County,8048,0.301370194196469,0.1918457243688315,0.0351094680450711,0.8117018970494435,0.220045428733674,0.3168156379789892,0.3594134926378002,Low Risk
20029,Kansas,Cloud County,8898,0.2566076965385522,0.1371564739562717,0.0869626642349828,0.7698321547263393,0.2602775595705682,0.2585814492262838,0.3878195675400159,Medium Risk
20031,Kansas,Coffey County,8308,0.3265740309819825,0.1498320476038118,0.2223146937792783,0.7899956709352175,0.2409026798307475,0.2443882557732421,0.4022377567385297,Medium Risk
20033,Kansas,Comanche County,1729,0.2310714350472345,0.1255195335034975,0.0590100011906176,0.7641091779080819,0.2657766990291262,0.2493169085231447,0.3880064026431308,Medium Risk
20035,Kansas,Cowley County,34411,0.2512163722189651,0.2063436264912144,0.1343017628109152,0.7087546881228796,0.3189661612011653,0.3045277766596772,0.4152293104601215,Medium Risk
20037,Kansas,Crawford County,39008,0.2207904455095466,0.3084638349324494,0.1420189232705193,0.6326492480034718,0.392094961485036,0.399341235656115,0.4395403658067671,High Risk
20039,Kansas,Decatur County,2726,0.2269916772941838,0.1818858766707544,0.1435998235251508,0.8085651066990647,0.2230595327807083,0.33478408969726,0.3910289653010793,Medium Risk
20041,Kansas,Dickinson County,18445,0.3149149899365975,0.1080227786928282,0.0955254365858399,0.8176589615049328,0.2143213572854291,0.2943334190499121,0.3553281689574452,Low Risk
20043,Kansas,Doniphan County,7503,0.3488283540141794,0.1322621680333158,0.0571026386422472,0.8435662949554865,0.1894273127753304,0.269811954703717,0.345431640600436,Low Risk
20045,Kansas,Douglas County,120302,0.3229475796459374,0.2139243905614727,0.1470207089699769,0.5212398317957415,0.4991469269531405,0.6605292329821649,0.3712456910215211,Medium Risk
20047,Kansas,Edwards County,2779,0.2198717445044152,0.280496669715356,0.2366578153984934,0.8239653569487756,0.2082616179001721,0.2551681300701193,0.4436298507181078,High Risk
20049,Kansas,Elk County,2453,0.2918991121238312,0.1438669837343994,0.0708120014287412,0.8198539573677086,0.2122122122122122,0.2667481465506873,0.3672355538241826,Low Risk
20051,Kansas,Ellis County,28920,0.2826818816447166,0.2720592851268602,0.1133724747432233,0.6576712850454092,0.3680515876254999,0.4832142110716842,0.3923728764216547,Medium Risk
20053,Kansas,Ellsworth County,6360,0.2976470374914627,0.1438980966726879,0.0895085816009957,0.8349390992910949,0.1977170811251528,0.2823703159441587,0.3636900451093934,Low Risk
20055,Kansas,Finney County,38084,0.3426694308284628,0.1552825508725105,0.1417063142437589,0.6756827621684233,0.3507445763096228,0.2357812801257089,0.4085710783987348,Medium Risk
20057,Kansas,Ford County,34074,0.3292032082006152,0.2017090034172299,0.176044954733081,0.6503077062538399,0.3751271617497457,0.2567582735265072,0.4282969540338697,High Risk
20059,Kansas,Franklin County,26106,0.3680425020096584,0.1165220364429951,0.1039096596705365,0.7516584879738812,0.2777404169468729,0.3050878293419424,0.3591285753576098,Low Risk
20061,Kansas,Geary County,35815,0.2599138113399133,0.2667170628449812,0.1744471930231463,0.4528731302286888,0.5648396666195791,0.3257522925787031,0.4805250043441645,High Risk
20063,Kansas,Gove County,2799,0.300481713619138,0.0586103292583704,0.0912363564800096,0.8259697545096973,0.2063356164383561,0.3000692701172451,0.3446651894984599,Low Risk
20065,Kansas,Graham County,2389,0.2075297217907417,0.2156149141904179,0.1752537828002296,0.8205047204972385,0.2115869017632241,0.3344248529201734,0.4056818803564987,Medium Risk
20067,Kansas,Grant County,7229,0.3031834198644916,0.1267599685713044,0.024023326559206,0.7979168660876174,0.2332912988650693,0.311951854510242,0.3475462309336319,Low Risk
20069,Kansas,Gray County,5701,0.3796169258572024,0.1141911957067333,0.0926503167282546,0.8019657771020546,0.2294007490636704,0.3218796563486427,0.3406758306254176,Low Risk
20071,Kansas,Greeley County,1304,0.3883385413203909,0.0914894638554087,0.0051677397492375,0.7810089696585183,0.2495378927911275,0.3700041773252682,0.3114611030600938,Low Risk
20073,Kansas,Greenwood County,5919,0.2642957733709678,0.2005231607515089,0.1180864925234222,0.8373256680506759,0.195423855963991,0.2681408956915096,0.3897694632323555,Medium Risk
20075,Kansas,Hamilton County,2471,0.3259937987682154,0.0902544630592459,0.1067849104514935,0.8028681335768978,0.2285336856010568,0.254555473916238,0.3627243934498776,Low Risk
20077,Kansas,Harper County,5400,0.224682836610235,0.2552581412187353,0.068850057944426,0.7817074545169838,0.2488667271078875,0.2831002759535119,0.4069235264164861,Medium Risk
20079,Kansas,Harvey County,33756,0.350883343104605,0.1094444018340266,0.1676460531451444,0.726897609468976,0.3015328467153285,0.3736114363578048,0.365139613209557,Low Risk
20081,Kansas,Haskell County,3641,0.301285576998628,0.157164492173156,0.12725635039368,0.7936944799255404,0.2373485388453314,0.2467341622374686,0.3885413246810397,Medium Risk
20083,Kansas,Hodgeman County,1652,0.2637699379272413,0.078913731643242,0.0220821243393459,0.8227086697191955,0.2094691535150645,0.374642827985958,0.3279748840700386,Low Risk
20085,Kansas,Jackson County,13341,0.3560026835739887,0.0750067845622722,0.062514447121198,0.8023780634596472,0.2290045880710153,0.2812048258344833,0.3395871317630702,Low Risk
20087,Kansas,Jefferson County,18349,0.3926479743247245,0.0678741285776822,0.0837259256562419,0.8918715940671238,0.1430113329735564,0.3055744631267392,0.3123012045430673,Low Risk
20089,Kansas,Jewell County,2916,0.2195211875419308,0.1474512065049839,0.0470740775455367,0.7712431076061287,0.2589217919514047,0.2261873340392133,0.3955147309726495,Medium Risk
20091,Kansas,Johnson County,620631,0.5614592840176245,0.0642163387940302,0.1117118173032782,0.7132462391635926,0.3146502839326576,0.7147064038860483,0.2373032458060086,Low Risk
20093,Kansas,Kearny County,3864,0.4401363545702353,0.049653907698508,0.0772874351877118,0.7460688605651032,0.2831114225648213,0.2407342624615657,0.3400003730578631,Low Risk
20095,Kansas,Kingman County,7186,0.2630869562589528,0.1432057898818876,0.0776956813007412,0.68963902075615,0.3373341756159191,0.3139506404889246,0.3908449707357202,Medium Risk
20097,Kansas,Kiowa County,2422,0.357960967295453,0.0712576554002731,0.0769590700028073,0.7595505100248243,0.2701570680628272,0.351939401594366,0.3357531692976874,Low Risk
20099,Kansas,Labette County,19869,0.2418299073441683,0.2350891628260587,0.1083520197840576,0.7701570850325932,0.2599653379549393,0.2510278621879061,0.4160852656090897,Medium Risk
20101,Kansas,Lane County,1461,0.230956597421593,0.0889466672294357,0.0155955003146632,0.924744096412462,0.1114245416078984,0.303091179686593,0.3291500588046901,Low Risk
20103,Kansas,Leavenworth County,83123,0.4406380136717215,0.1181781715306855,0.1321335742321906,0.7214269364875752,0.306789550457499,0.4484923411576137,0.3279508908891931,Low Risk
20105,Kansas,Lincoln County,2923,0.2489317078772567,0.1595220713362675,0.084178122180351,0.837123461954959,0.1956181533646322,0.3210972511231638,0.3673095545122478,Low Risk
20107,Kansas,Linn County,9767,0.2584148781210146,0.1122115962238934,0.1531646656235487,0.8444351334857495,0.1885924563017479,0.2823659390052175,0.3760320622470921,Medium Risk
20109,Kansas,Logan County,2707,0.3587043898193423,0.218795751655369,0.0638602477339765,0.6750739538095629,0.3513295729250604,0.3191553618299576,0.3859444587860965,Medium Risk
20111,Kansas,Lyon County,32186,0.263510042248158,0.212357011448508,0.0691741513287607,0.602220343687065,0.4213337289518581,0.3263121730042762,0.4178977207675539,Medium Risk
20113,Kansas,McPherson County,30205,0.377978978670422,0.1292735763551818,0.0644082680816928,0.7854483359863694,0.2452721591843446,0.4255203702642055,0.3209468319031755,Low Risk
20115,Kansas,Marion County,11754,0.2924189034819976,0.1243271787648931,0.1198213709650001,0.8461471831393664,0.1869473684210526,0.3774064795101885,0.3456351967196681,Low Risk
20117,Kansas,Marshall County,9993,0.3149270781077177,0.1594215696565529,0.0710761357168784,0.832363887729769,0.200191570881226,0.2369948050525437,0.3692423868966802,Low Risk
20119,Kansas,Meade County,3903,0.3356764238354558,0.1546654045272475,0.0535678959329508,0.7697884302411597,0.2603195739014647,0.3293698263974129,0.354679723997234,Low Risk
20121,Kansas,Miami County,34938,0.4393204030196251,0.1042255418788092,0.1289243966219463,0.8139733029934234,0.2178628621342262,0.3849787787359991,0.3189754907503416,Low Risk
20123,Kansas,Mitchell County,5779,0.2897051090655239,0.1732763094773703,0.0049516542459027,0.7183964665123228,0.3097014925373134,0.3252755696745968,0.3689701636941659,Low Risk
20125,Kansas,Montgomery County,30940,0.2380342216124411,0.2330175874428309,0.1517138783897987,0.7588736513402892,0.2708074534161491,0.2804915531174055,0.4214664079524988,Medium Risk
20127,Kansas,Morris County,5340,0.2560999933515059,0.1711074054762392,0.0863192808113919,0.833787614055523,0.1988235294117647,0.371330445450547,0.359241726686011,Low Risk
20129,Kansas,Morton County,2611,0.3030081413832494,0.2146556928123963,0.0572166126194014,0.888667056006012,0.1460905349794238,0.2118372352941412,0.373671974549679,Medium Risk
20131,Kansas,Nemaha County,10160,0.368894718073629,0.1266642250217159,0.0527896698419149,0.8117027033886717,0.2200446539320268,0.371554164902334,0.3254604616997992,Low Risk
20133,Kansas,Neosho County,15656,0.2436008244132704,0.188336008862448,0.1131003283774098,0.8032290543410775,0.2281868811881188,0.2895271845868419,0.3930158547797336,Medium Risk
20135,Kansas,Ness County,2653,0.3161177629630525,0.1576609134402888,0.0281535962698553,0.8488774803406265,0.1843238587424634,0.3106023103793671,0.3420433912054196,Low Risk
20137,Kansas,Norton County,5359,0.2280796126949973,0.0929250477030181,0.0586544841464077,0.7930165016501649,0.238,0.2787694444304969,0.3703427946147533,Low Risk
20139,Kansas,Osage County,15744,0.3514817075750524,0.1333106814723815,0.0672150860149673,0.8570599286296787,0.1764614427860696,0.267774223300169,0.3448419815964897,Low Risk
20141,Kansas,Osborne County,3452,0.2822406633988311,0.1128344968355034,0.0574636245286741,0.803431451441534,0.2279924002533249,0.2954608276966766,0.3578330357654272,Low Risk
20143,Kansas,Ottawa County,5819,0.3487679131585787,0.1444940684130852,0.1000835381721367,0.8030017287443029,0.2284053156146179,0.3443644306618423,0.3496887068040996,Low Risk
20145,Kansas,Pawnee County,6144,0.2852989706922291,0.1623742103520659,0.0423661547009563,0.6885796066013962,0.3383521539104977,0.2230148081869419,0.401569395914491,Medium Risk
20147,Kansas,Phillips County,4813,0.2768735154214843,0.2241262575784706,0.1123518032960304,0.8117766462083954,0.2199736031676198,0.2792625539146676,0.3937130690659908,Medium Risk
20149,Kansas,Pottawatomie County,26204,0.4594169875068751,0.084313311408437,0.0742464799721518,0.8556604301299972,0.1778062040294211,0.4742517360813391,0.2738461275324754,Low Risk
20151,Kansas,Pratt County,9127,0.3004394050202175,0.1748645843836681,0.1256268241114783,0.7622227043926998,0.2675893886966551,0.320751608444004,0.383415538127645,Medium Risk
20153,Kansas,Rawlins County,2516,0.3108352321835468,0.0857178069414092,0.0463382883336198,0.7356087745526688,0.2931623931623932,0.2480778847045092,0.3675068407668608,Low Risk
20155,Kansas,Reno County,61553,0.2679403569636931,0.1784966482275058,0.1359408118850725,0.7200995498111861,0.3080650203188496,0.2533077797140823,0.4146179547247234,Medium Risk
20157,Kansas,Republic County,4646,0.2449003028086865,0.1481057106712473,0.0628025540761271,0.8133759267710337,0.218436873747495,0.2670148938183342,0.377123428269864,Medium Risk
20159,Kansas,Rice County,9350,0.2877649576007398,0.1016483402427439,0.1530114597101793,0.8056069473398604,0.2259019924609585,0.3211204760323921,0.3680334837959862,Low Risk
20161,Kansas,Riley County,71946,0.2706783277224072,0.2965090602406711,0.1120853221332455,0.4795994241056168,0.5391586929048565,0.6072927450586056,0.4102047770974574,Medium Risk
20163,Kansas,Rooks County,4813,0.2791521356776326,0.0660720611579535,0.0697806156401412,0.7732197377041072,0.2570224719101123,0.2882534209836654,0.3590454764865379,Low Risk
20165,Kansas,Rush County,2947,0.2638605992106424,0.1562295880488046,0.1257438245266045,0.807352256494575,0.2242249459264599,0.2633452765233758,0.3894830560693631,Medium Risk
20167,Kansas,Russell County,6679,0.2784993744371445,0.2133782091635923,0.0644467338016688,0.7811994747861881,0.2493548387096774,0.2449040629990086,0.394644406148584,Medium Risk
20169,Kansas,Saline County,53668,0.2968129536841724,0.1678895888403562,0.16795154185022,0.6986851773131848,0.3286418327931448,0.3619325112689179,0.3956820976848602,Medium Risk
20171,Kansas,Scott County,5027,0.3174655940429493,0.0811004877402335,0.0953563309538394,0.6992585671848092,0.328090869375273,0.3565828992993718,0.3606299516333885,Low Risk
